spot,state,k_fixed,var_time_s,sd_avg_usd,sd_remaining_usd,z,strike,tail_model,p_yes,delta_btc,hedge_notional_usd,gamma_per_usd,delta_change_per_1sd_btc,hedge_notional_per_100_usd,vol_label,sigma_ann
84541,window k=59,59,0.5,0.057592,3.4555,1,84541,gauss,0.15866,0.070024,5919.9,0.020264,0.070024,5.9199e+05,current blend (32% ann.),0.32472
84541,window k=59,59,0.5,0.057592,3.4555,1,84541,student_t(4.39),0.12044,0.057652,4874,0.026525,0.091658,4.874e+05,current blend (32% ann.),0.32472
84541,window k=59,59,0.5,0.057592,3.4555,2,84541,gauss,0.02275,0.015625,1320.9,0.0090432,0.031249,1.3209e+05,current blend (32% ann.),0.32472
84541,window k=59,59,0.5,0.057592,3.4555,2,84541,student_t(4.39),0.024221,0.010445,883,0.0050993,0.017621,88300,current blend (32% ann.),0.32472
84541,T-60m,0,3560.5,314.3,314.3,-2,83912,gauss,0.97725,0.00017178,14.523,-1.0931e-06,-0.00034357,1452.3,35% ann.,0.35
84541,T-60m,0,3560.5,314.3,314.3,-1,84226,gauss,0.84134,0.00076988,65.087,-2.4496e-06,-0.00076988,6508.7,35% ann.,0.35
84541,T-60m,0,3560.5,314.3,314.3,-0.5,84384,gauss,0.69146,0.0011202,94.7,-1.782e-06,-0.00056009,9470,35% ann.,0.35
84541,T-60m,0,3560.5,314.3,314.3,0,84541,gauss,0.5,0.0012693,107.31,0,0,10731,35% ann.,0.35
84541,T-60m,0,3560.5,314.3,314.3,0.5,84698,gauss,0.30854,0.0011202,94.7,1.782e-06,0.00056009,9470,35% ann.,0.35
84541,T-60m,0,3560.5,314.3,314.3,1,84855,gauss,0.15866,0.00076988,65.087,2.4496e-06,0.00076988,6508.7,35% ann.,0.35
84541,T-60m,0,3560.5,314.3,314.3,2,85169,gauss,0.02275,0.00017178,14.523,1.0931e-06,0.00034357,1452.3,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,-2,84099,gauss,0.97725,0.0002443,20.653,-2.2108e-06,-0.0004886,2065.3,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,-1,84320,gauss,0.84134,0.0010949,92.561,-4.9541e-06,-0.0010949,9256.1,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,-0.5,84430,gauss,0.69146,0.001593,134.68,-3.6041e-06,-0.00079651,13468,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,0,84541,gauss,0.5,0.0018051,152.61,0,0,15261,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,0.5,84651,gauss,0.30854,0.001593,134.68,3.6041e-06,0.00079651,13468,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,1,84762,gauss,0.15866,0.0010949,92.561,4.9541e-06,0.0010949,9256.1,35% ann.,0.35
84541,T-30m,0,1760.5,221,221,2,84983,gauss,0.02275,0.0002443,20.653,2.2108e-06,0.0004886,2065.3,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,-2,84232,gauss,0.97725,0.00034943,29.541,-4.5231e-06,-0.00069886,2954.1,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,-1,84386,gauss,0.84134,0.001566,132.39,-1.0136e-05,-0.001566,13239,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,-0.5,84463,gauss,0.69146,0.0022786,192.63,-7.3736e-06,-0.0011393,19263,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,0,84541,gauss,0.5,0.002582,218.28,0,0,21828,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,0.5,84618,gauss,0.30854,0.0022786,192.63,7.3736e-06,0.0011393,19263,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,1,84695,gauss,0.15866,0.001566,132.39,1.0136e-05,0.001566,13239,35% ann.,0.35
84541,T-15m,0,860.5,154.51,154.51,2,84850,gauss,0.02275,0.00034943,29.541,4.5231e-06,0.00069886,2954.1,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,-2,84291,gauss,0.97725,0.00043296,36.603,-6.944e-06,-0.00086593,3660.3,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,-1,84416,gauss,0.84134,0.0019404,164.04,-1.556e-05,-0.0019404,16404,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,-0.5,84478,gauss,0.69146,0.0028233,238.68,-1.132e-05,-0.0014116,23868,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,0,84541,gauss,0.5,0.0031992,270.46,0,0,27046,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,0.5,84603,gauss,0.30854,0.0028233,238.68,1.132e-05,0.0014116,23868,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,1,84665,gauss,0.15866,0.0019404,164.04,1.556e-05,0.0019404,16404,35% ann.,0.35
84541,T-10m,0,560.5,124.7,124.7,2,84790,gauss,0.02275,0.00043296,36.603,6.944e-06,0.00086593,3660.3,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,-2,84371,gauss,0.97725,0.00063509,53.691,-1.4941e-05,-0.0012702,5369.1,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,-1,84456,gauss,0.84134,0.0028463,240.62,-3.348e-05,-0.0028463,24062,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,-0.5,84498,gauss,0.69146,0.0041413,350.11,-2.4357e-05,-0.0020706,35011,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,0,84541,gauss,0.5,0.0046927,396.72,0,0,39672,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,0.5,84583,gauss,0.30854,0.0041413,350.11,2.4357e-05,0.0020706,35011,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,1,84626,gauss,0.15866,0.0028463,240.62,3.348e-05,0.0028463,24062,35% ann.,0.35
84541,T-5m,0,260.5,85.014,85.014,2,84711,gauss,0.02275,0.00063509,53.691,1.4941e-05,0.0012702,5369.1,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,-2,84446,gauss,0.97725,0.0011424,96.583,-4.8348e-05,-0.0022849,9658.3,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,-1,84493,gauss,0.84134,0.0051201,432.85,-0.00010834,-0.0051201,43285,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,-0.5,84517,gauss,0.69146,0.0074497,629.8,-7.8817e-05,-0.0037248,62980,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,0,84541,gauss,0.5,0.0084416,713.66,0,0,71366,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,0.5,84564,gauss,0.30854,0.0074497,629.8,7.8817e-05,0.0037248,62980,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,1,84588,gauss,0.15866,0.0051201,432.85,0.00010834,0.0051201,43285,35% ann.,0.35
84541,T-2m,0,80.503,47.259,47.259,2,84635,gauss,0.02275,0.0011424,96.583,4.8348e-05,0.0022849,9658.3,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,-2,84466,gauss,0.97725,0.0014424,121.94,-7.7068e-05,-0.0028848,12194,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,-1,84503,gauss,0.84134,0.0064643,546.5,-0.0001727,-0.0064643,54650,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,-0.5,84522,gauss,0.69146,0.0094055,795.15,-0.00012564,-0.0047028,79515,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,0,84541,gauss,0.5,0.010658,901.02,0,0,90102,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,0.5,84559,gauss,0.30854,0.0094055,795.15,0.00012564,0.0047028,79515,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,1,84578,gauss,0.15866,0.0064643,546.5,0.0001727,0.0064643,54650,35% ann.,0.35
84541,T-1.5m,0,50.503,37.432,37.432,2,84616,gauss,0.02275,0.0014424,121.94,7.7068e-05,0.0028848,12194,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,-2,84494,gauss,0.97725,0.0022919,193.76,-0.00019458,-0.0045838,19376,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,-1,84517,gauss,0.84134,0.010272,868.36,-0.00043602,-0.010272,86836,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,-0.5,84529,gauss,0.69146,0.014945,1263.5,-0.0003172,-0.0074725,1.2635e+05,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,0,84541,gauss,0.5,0.016935,1431.7,0,0,1.4317e+05,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,0.5,84552,gauss,0.30854,0.014945,1263.5,0.0003172,0.0074725,1.2635e+05,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,1,84564,gauss,0.15866,0.010272,868.36,0.00043602,0.010272,86836,35% ann.,0.35
84541,window k=0,0,20.003,23.557,23.557,2,84588,gauss,0.02275,0.0022919,193.76,0.00019458,0.0045838,19376,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,-2,84510,gauss,0.97725,0.0026463,223.72,-0.00025941,-0.0052926,22372,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,-1,84525,gauss,0.84134,0.01186,1002.6,-0.0005813,-0.01186,1.0026e+05,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,-0.5,84533,gauss,0.69146,0.017256,1458.8,-0.00042289,-0.008628,1.4588e+05,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,0,84541,gauss,0.5,0.019554,1653.1,0,0,1.6531e+05,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,0.5,84548,gauss,0.30854,0.017256,1458.8,0.00042289,0.008628,1.4588e+05,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,1,84556,gauss,0.15866,0.01186,1002.6,0.0005813,0.01186,1.0026e+05,35% ann.,0.35
84541,window k=15,15,15.004,15.302,20.402,2,84571,gauss,0.02275,0.0026463,223.72,0.00025941,0.0052926,22372,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,-2,84524,gauss,0.97725,0.0032405,273.96,-0.000389,-0.0064811,27396,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,-1,84532,gauss,0.84134,0.014523,1227.8,-0.00087168,-0.014523,1.2278e+05,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,-0.5,84537,gauss,0.69146,0.021131,1786.4,-0.00063414,-0.010566,1.7864e+05,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,0,84541,gauss,0.5,0.023945,2024.3,0,0,2.0243e+05,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,0.5,84545,gauss,0.30854,0.021131,1786.4,0.00063414,0.010566,1.7864e+05,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,1,84549,gauss,0.15866,0.014523,1227.8,0.00087168,0.014523,1.2278e+05,35% ann.,0.35
84541,window k=30,30,10.006,8.3305,16.661,2,84557,gauss,0.02275,0.0032405,273.96,0.000389,0.0064811,27396,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,-2,84535,gauss,0.97725,0.004579,387.11,-0.0007767,-0.009158,38711,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,-1,84538,gauss,0.84134,0.020522,1734.9,-0.0017405,-0.020522,1.7349e+05,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,-0.5,84539,gauss,0.69146,0.029859,2524.3,-0.0012662,-0.014929,2.5243e+05,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,0,84541,gauss,0.5,0.033835,2860.4,0,0,2.8604e+05,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,0.5,84542,gauss,0.30854,0.029859,2524.3,0.0012662,0.014929,2.5243e+05,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,1,84544,gauss,0.15866,0.020522,1734.9,0.0017405,0.020522,1.7349e+05,35% ann.,0.35
84541,window k=45,45,5.0111,2.9477,11.791,2,84547,gauss,0.02275,0.004579,387.11,0.0007767,0.009158,38711,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,-2,84540,gauss,0.97725,0.0078617,664.63,-0.0022895,-0.015723,66463,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,-1,84540,gauss,0.84134,0.035234,2978.7,-0.0051304,-0.035234,2.9787e+05,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,-0.5,84540,gauss,0.69146,0.051265,4333.9,-0.0037323,-0.025632,4.3339e+05,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,0,84541,gauss,0.5,0.05809,4911,0,0,4.911e+05,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,0.5,84541,gauss,0.30854,0.051265,4333.9,0.0037323,0.025632,4.3339e+05,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,1,84541,gauss,0.15866,0.035234,2978.7,0.0051304,0.035234,2.9787e+05,35% ann.,0.35
84541,window k=55,55,1.7,0.5723,6.8676,2,84542,gauss,0.02275,0.0078617,664.63,0.0022895,0.015723,66463,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,-2,84541,gauss,0.97725,0.014496,1225.5,-0.0077843,-0.028992,1.2255e+05,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,-1,84541,gauss,0.84134,0.064967,5492.4,-0.017443,-0.064967,5.4924e+05,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,-0.5,84541,gauss,0.69146,0.094527,7991.4,-0.01269,-0.047264,7.9914e+05,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,0,84541,gauss,0.5,0.10711,9055.4,1.4607e-12,5.4405e-12,9.0554e+05,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,0.5,84541,gauss,0.30854,0.094527,7991.4,0.01269,0.047264,7.9914e+05,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,1,84541,gauss,0.15866,0.064967,5492.4,0.017443,0.064967,5.4924e+05,35% ann.,0.35
84541,window k=59,59,0.5,0.062075,3.7245,2,84541,gauss,0.02275,0.014496,1225.5,0.0077843,0.028992,1.2255e+05,35% ann.,0.35
84541,T-60m,0,3560.5,538.79,538.79,-2,83463,gauss,0.97725,0.00010021,8.4716,-3.7197e-07,-0.00020042,847.16,60% ann.,0.6
84541,T-60m,0,3560.5,538.79,538.79,-1,84002,gauss,0.84134,0.0004491,37.967,-8.3353e-07,-0.0004491,3796.7,60% ann.,0.6
84541,T-60m,0,3560.5,538.79,538.79,-0.5,84271,gauss,0.69146,0.00065344,55.242,-6.0639e-07,-0.00032672,5524.2,60% ann.,0.6
84541,T-60m,0,3560.5,538.79,538.79,0,84541,gauss,0.5,0.00074044,62.597,0,0,6259.7,60% ann.,0.6
84541,T-60m,0,3560.5,538.79,538.79,0.5,84810,gauss,0.30854,0.00065344,55.242,6.0639e-07,0.00032672,5524.2,60% ann.,0.6
84541,T-60m,0,3560.5,538.79,538.79,1,85079,gauss,0.15866,0.0004491,37.967,8.3353e-07,0.0004491,3796.7,60% ann.,0.6
84541,T-60m,0,3560.5,538.79,538.79,2,85618,gauss,0.02275,0.00010021,8.4716,3.7197e-07,0.00020042,847.16,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,-2,83783,gauss,0.97725,0.00014251,12.048,-7.5229e-07,-0.00028501,1204.8,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,-1,84162,gauss,0.84134,0.00063867,53.994,-1.6858e-06,-0.00063867,5399.4,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,-0.5,84351,gauss,0.69146,0.00092927,78.561,-1.2264e-06,-0.00046463,7856.1,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,0,84541,gauss,0.5,0.001053,89.021,0,0,8902.1,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,0.5,84730,gauss,0.30854,0.00092927,78.561,1.2264e-06,0.00046463,7856.1,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,1,84920,gauss,0.15866,0.00063867,53.994,1.6858e-06,0.00063867,5399.4,60% ann.,0.6
84541,T-30m,0,1760.5,378.86,378.86,2,85298,gauss,0.02275,0.00014251,12.048,7.5229e-07,0.00028501,1204.8,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,-2,84011,gauss,0.97725,0.00020384,17.232,-1.5391e-06,-0.00040767,1723.2,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,-1,84276,gauss,0.84134,0.00091353,77.23,-3.4489e-06,-0.00091353,7723,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,-0.5,84408,gauss,0.69146,0.0013292,112.37,-2.5091e-06,-0.00066459,11237,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,0,84541,gauss,0.5,0.0015062,127.33,0,0,12733,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,0.5,84673,gauss,0.30854,0.0013292,112.37,2.5091e-06,0.00066459,11237,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,1,84806,gauss,0.15866,0.00091353,77.23,3.4489e-06,0.00091353,7723,60% ann.,0.6
84541,T-15m,0,860.5,264.88,264.88,2,85070,gauss,0.02275,0.00020384,17.232,1.5391e-06,0.00040767,1723.2,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,-2,84113,gauss,0.97725,0.00025256,21.352,-2.3629e-06,-0.00050512,2135.2,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,-1,84327,gauss,0.84134,0.0011319,95.692,-5.2949e-06,-0.0011319,9569.2,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,-0.5,84434,gauss,0.69146,0.0016469,139.23,-3.852e-06,-0.00082345,13923,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,0,84541,gauss,0.5,0.0018662,157.77,0,0,15777,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,0.5,84648,gauss,0.30854,0.0016469,139.23,3.852e-06,0.00082345,13923,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,1,84754,gauss,0.15866,0.0011319,95.692,5.2949e-06,0.0011319,9569.2,60% ann.,0.6
84541,T-10m,0,560.5,213.77,213.77,2,84968,gauss,0.02275,0.00025256,21.352,2.3629e-06,0.00050512,2135.2,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,-2,84249,gauss,0.97725,0.00037047,31.32,-5.084e-06,-0.00074093,3132,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,-1,84395,gauss,0.84134,0.0016603,140.36,-1.1393e-05,-0.0016603,14036,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,-0.5,84468,gauss,0.69146,0.0024157,204.23,-8.288e-06,-0.0012079,20423,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,0,84541,gauss,0.5,0.0027374,231.42,0,0,23142,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,0.5,84614,gauss,0.30854,0.0024157,204.23,8.288e-06,0.0012079,20423,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,1,84686,gauss,0.15866,0.0016603,140.36,1.1393e-05,0.0016603,14036,60% ann.,0.6
84541,T-5m,0,260.5,145.74,145.74,2,84832,gauss,0.02275,0.00037047,31.32,5.084e-06,0.00074093,3132,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,-2,84379,gauss,0.97725,0.00066642,56.34,-1.6452e-05,-0.0013328,5634,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,-1,84460,gauss,0.84134,0.0029867,252.5,-3.6866e-05,-0.0029867,25250,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,-0.5,84500,gauss,0.69146,0.0043456,367.38,-2.682e-05,-0.0021728,36738,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,0,84541,gauss,0.5,0.0049242,416.3,0,0,41630,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,0.5,84581,gauss,0.30854,0.0043456,367.38,2.682e-05,0.0021728,36738,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,1,84622,gauss,0.15866,0.0029867,252.5,3.6866e-05,0.0029867,25250,60% ann.,0.6
84541,T-2m,0,80.503,81.016,81.016,2,84703,gauss,0.02275,0.00066642,56.34,1.6452e-05,0.0013328,5634,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,-2,84412,gauss,0.97725,0.00084139,71.132,-2.6224e-05,-0.0016828,7113.2,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,-1,84477,gauss,0.84134,0.0037709,318.79,-5.8765e-05,-0.0037709,31879,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,-0.5,84509,gauss,0.69146,0.0054866,463.84,-4.2751e-05,-0.0027433,46384,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,0,84541,gauss,0.5,0.0062171,525.6,0,0,52560,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,0.5,84573,gauss,0.30854,0.0054866,463.84,4.2751e-05,0.0027433,46384,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,1,84605,gauss,0.15866,0.0037709,318.79,5.8765e-05,0.0037709,31879,60% ann.,0.6
84541,T-1.5m,0,50.503,64.169,64.169,2,84669,gauss,0.02275,0.00084139,71.132,2.6224e-05,0.0016828,7113.2,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,-2,84460,gauss,0.97725,0.0013369,113.03,-6.6211e-05,-0.0026739,11303,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,-1,84500,gauss,0.84134,0.0059917,506.55,-0.00014837,-0.0059917,50655,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,-0.5,84521,gauss,0.69146,0.0087179,737.02,-0.00010794,-0.004359,73702,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,0,84541,gauss,0.5,0.0098787,835.15,0,0,83515,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,0.5,84561,gauss,0.30854,0.0087179,737.02,0.00010794,0.004359,73702,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,1,84581,gauss,0.15866,0.0059917,506.55,0.00014837,0.0059917,50655,60% ann.,0.6
84541,window k=0,0,20.003,40.384,40.384,2,84621,gauss,0.02275,0.0013369,113.03,6.6211e-05,0.0026739,11303,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,-2,84488,gauss,0.97725,0.0015437,130.5,-8.8272e-05,-0.0030874,13050,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,-1,84514,gauss,0.84134,0.0069183,584.88,-0.0001978,-0.0069183,58488,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,-0.5,84528,gauss,0.69146,0.010066,850.99,-0.0001439,-0.005033,85099,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,0,84541,gauss,0.5,0.011406,964.3,0,0,96430,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,0.5,84554,gauss,0.30854,0.010066,850.99,0.0001439,0.005033,85099,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,1,84567,gauss,0.15866,0.0069183,584.88,0.0001978,0.0069183,58488,60% ann.,0.6
84541,window k=15,15,15.004,26.232,34.976,2,84593,gauss,0.02275,0.0015437,130.5,8.8272e-05,0.0030874,13050,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,-2,84512,gauss,0.97725,0.0018903,159.81,-0.00013237,-0.0037806,15981,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,-1,84526,gauss,0.84134,0.0084718,716.21,-0.00029661,-0.0084718,71621,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,-0.5,84534,gauss,0.69146,0.012326,1042.1,-0.00021579,-0.0061632,1.0421e+05,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,0,84541,gauss,0.5,0.013968,1180.8,0,0,1.1808e+05,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,0.5,84548,gauss,0.30854,0.012326,1042.1,0.00021579,0.0061632,1.0421e+05,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,1,84555,gauss,0.15866,0.0084718,716.21,0.00029661,0.0084718,71621,60% ann.,0.6
84541,window k=30,30,10.006,14.281,28.562,2,84569,gauss,0.02275,0.0018903,159.81,0.00013237,0.0037806,15981,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,-2,84531,gauss,0.97725,0.0026711,225.82,-0.00026429,-0.0053422,22582,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,-1,84536,gauss,0.84134,0.011971,1012,-0.00059224,-0.011971,1.012e+05,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,-0.5,84538,gauss,0.69146,0.017418,1472.5,-0.00043085,-0.0087089,1.4725e+05,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,0,84541,gauss,0.5,0.019737,1668.6,0,0,1.6686e+05,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,0.5,84543,gauss,0.30854,0.017418,1472.5,0.00043085,0.0087089,1.4725e+05,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,1,84546,gauss,0.15866,0.011971,1012,0.00059224,0.011971,1.012e+05,60% ann.,0.6
84541,window k=45,45,5.0111,5.0533,20.213,2,84551,gauss,0.02275,0.0026711,225.82,0.00026429,0.0053422,22582,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,-2,84539,gauss,0.97725,0.004586,387.7,-0.00077906,-0.0091719,38770,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,-1,84540,gauss,0.84134,0.020553,1737.6,-0.0017458,-0.020553,1.7376e+05,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,-0.5,84540,gauss,0.69146,0.029904,2528.1,-0.00127,-0.014952,2.5281e+05,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,0,84541,gauss,0.5,0.033886,2864.7,0,0,2.8647e+05,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,0.5,84541,gauss,0.30854,0.029904,2528.1,0.00127,0.014952,2.5281e+05,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,1,84542,gauss,0.15866,0.020553,1737.6,0.0017458,0.020553,1.7376e+05,60% ann.,0.6
84541,window k=55,55,1.7,0.98109,11.773,2,84543,gauss,0.02275,0.004586,387.7,0.00077906,0.0091719,38770,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,-2,84540,gauss,0.97725,0.0084561,714.89,-0.0026488,-0.016912,71489,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,-1,84541,gauss,0.84134,0.037898,3203.9,-0.0059356,-0.037898,3.2039e+05,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,-0.5,84541,gauss,0.69146,0.055141,4661.6,-0.0043181,-0.02757,4.6616e+05,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,0,84541,gauss,0.5,0.062483,5282.3,2.8995e-13,1.8513e-12,5.2823e+05,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,0.5,84541,gauss,0.30854,0.055141,4661.6,0.0043181,0.02757,4.6616e+05,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,1,84541,gauss,0.15866,0.037898,3203.9,0.0059356,0.037898,3.2039e+05,60% ann.,0.6
84541,window k=59,59,0.5,0.10641,6.3848,2,84541,gauss,0.02275,0.0084561,714.89,0.0026488,0.016912,71489,60% ann.,0.6
